NUMERO;PROMEDIO_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_LENGUA_UNO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NAA_SIETE;NOTA_GRAFOS;NOTA_CALIDAD_UNO;NOTA_ERGONOMIA;NOTA_EI_CINCO;PROMEDIO_OCHO;CAR_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NOTA_LOG_UNO;VECES_LOG_UNO;CREDITOS_LOG_UNO;NOTA_GOPERACIONES;VECES_GOPERACIONES;CREDITOS_GOPERACIONES;NOTA_CALIDAD_DOS;VECES_CALIDAD_DOS;CREDITOS_CALIDAD_DOS;NOTA_GAMBIENTAL;VECES_GAMBIENTAL;CREDITOS_GAMBIENTAL;NOTA_LENGUA_DOS;VECES_LENGUA_DOS;CREDITOS_LENGUA_DOS;NOTA_CONTEXTO;VECES_CONTEXTO;CREDITOS_CONTEXTO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_EI_SIETE;VECES_EI_SIETE;CREDITOS_EI_SIETE;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
1319;32.91176470588236;0;35.64705882352941;45.0;38.41176470588236;44.0;39.26666666666667;8;44.0;37.0;36.0;31.0;39.3;1;10;10;0;5;5;0;2;36.0;1;2;32.0;2;3;44.0;1;2;0;0;2;46.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;2;36.2
1323;33.05882352941177;0;36.0;46.0;32.44117647058823;31.0;36.76923076923077;6;35.0;41.0;40.0;0.0;31.75;1;10;7;3;5;4;1;2;32.0;1;2;28.5;2;3;37.0;1;2;0;0;2;30.0;1;2;34.0;1;1;0.0;0;2;0.0;0;2;2;32.84444444444444
1325;43.70588235294117;46;39.8235294117647;39.0;39.41176470588236;33.0;41.86666666666667;8;49.0;42.0;43.0;31.0;42.57142857142857;0;14;14;0;7;7;0;2;44.0;1;2;42.0;1;3;43.0;1;2;0;0;2;40.0;1;2;48.0;1;1;42.0;1;2;42.0;1;2;2;38.46666666666667
1327;35.11764705882353;0;32.08823529411764;39.0;36.42857142857143;41.0;34.36363636363637;6;33.0;33.0;38.0;0.0;37.1;0;10;10;0;5;5;0;2;33.0;1;2;36.0;1;3;40.0;1;2;0;0;2;39.0;1;2;39.0;1;1;0.0;0;2;0.0;0;2;2;32.76923076923077
1331;34.08823529411764;50;35.94117647058823;42.0;39.8235294117647;50.0;39.8;8;32.0;39.0;41.0;44.0;38.75;1;12;9;3;6;5;1;2;42.0;1;2;28.66666666666667;3;3;40.0;1;2;0;0;2;0.0;0;2;47.0;1;1;42.0;1;2;42.0;1;2;2;40.0
1343;42.8235294117647;41;36.1764705882353;42.0;37.35294117647059;34.0;39.66666666666666;8;43.0;45.0;41.0;43.0;38.92857142857143;0;14;14;0;7;7;0;2;33.0;1;2;37.0;1;3;41.0;1;2;0;0;2;44.0;1;2;34.0;1;1;37.0;1;2;45.0;1;2;2;38.0
1345;37.88235294117647;0;38.58823529411764;45.0;37.47058823529412;31.0;41.53333333333333;8;44.0;42.0;39.0;43.0;39.89285714285715;1;14;11;3;7;6;1;2;41.0;1;2;29.5;2;3;43.0;1;2;0;0;2;45.0;1;2;46.0;1;1;40.0;1;2;43.0;1;2;2;35.33333333333334
1352;38.41176470588236;44;36.76470588235294;39.0;41.70588235294117;39.0;40.06666666666667;8;46.0;45.0;40.0;41.0;40.64285714285715;0;14;14;0;7;7;0;2;42.0;1;2;31.0;1;3;42.0;1;2;0;0;2;45.0;1;2;48.0;1;1;45.0;1;2;40.0;1;2;2;35.26666666666667
1356;30.82352941176471;41;31.52941176470588;34.0;35.8235294117647;31.0;38.0;8;43.0;42.0;41.0;36.0;38.57142857142857;0;14;14;0;7;7;0;2;30.0;1;2;40.0;1;3;40.0;1;2;0;0;2;42.0;1;2;34.0;1;1;42.0;1;2;39.0;1;2;2;36.26666666666667
1357;38.88235294117647;42;39.58823529411764;48.0;36.94117647058823;30.0;42.86666666666667;8;47.0;42.0;39.0;39.0;45.0;0;14;14;0;7;7;0;2;39.0;1;2;50.0;1;3;40.0;1;2;0;0;2;48.0;1;2;48.0;1;1;45.0;1;2;44.0;1;2;2;40.0
1362;35.94117647058823;38;37.23529411764706;43.0;39.52941176470588;48.0;35.33333333333334;6;44.0;41.0;41.0;36.0;37.92857142857143;0;14;14;0;7;7;0;2;40.0;1;2;30.0;1;3;43.0;1;2;0;0;2;41.0;1;2;35.0;1;1;42.0;1;2;37.0;1;2;2;35.5
1367;33.1764705882353;36;36.94117647058823;49.0;36.0;31.5;39.0;7;41.0;33.0;42.0;40.0;33.5;1;14;12;2;7;6;1;2;27.5;2;2;31.0;1;3;41.0;1;2;0;0;2;40.0;1;2;33.0;1;1;32.0;1;2;31.0;1;2;2;33.2
1372;34.02941176470588;0;25.33333333333333;34.0;30.5;30.5;35.0;4;0.0;30.0;0.0;41.0;21.5;1;2;0;2;1;0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;21.5;2;2;0.0;0;1;0.0;0;2;0.0;0;2;4;46.0
1373;42.1764705882353;50;37.0;46.0;40.35294117647059;50.0;40.93333333333333;8;47.0;40.0;40.0;38.0;38.78571428571428;0;14;14;0;7;7;0;2;31.0;1;2;30.0;1;3;46.0;1;2;0;0;2;39.0;1;2;43.0;1;1;45.0;1;2;44.0;1;2;2;38.26666666666667
1374;43.29411764705883;44;39.05882352941177;44.0;40.94117647058823;44.0;40.13333333333333;8;33.0;46.0;42.0;43.0;43.5;0;14;14;0;7;7;0;2;44.0;1;2;41.0;1;3;49.0;1;2;0;0;2;44.0;1;2;42.0;1;1;47.0;1;2;38.0;1;2;2;36.02222222222222
1376;33.3;0;28.56666666666667;14.75;33.55;33.0;38.18181818181818;6;0.0;41.0;39.0;35.0;41.42857142857143;0;7;7;0;4;4;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;35.0;1;2;44.0;1;1;43.0;1;2;45.0;1;2;3;43.0
1383;36.44117647058823;34;38.0;42.0;36.11764705882353;31.0;43.07692307692308;7;39.0;45.0;43.0;43.0;38.42857142857143;0;14;14;0;7;7;0;2;38.0;1;2;30.0;1;3;48.0;1;2;0;0;2;36.0;1;2;40.0;1;1;43.0;1;2;39.0;1;2;2;37.0
1387;36.1764705882353;50;35.41176470588236;42.0;40.35294117647059;50.0;41.4;8;46.0;44.0;39.0;40.0;43.64285714285715;0;14;14;0;7;7;0;2;41.0;1;2;48.0;1;3;43.0;1;2;0;0;2;40.0;1;2;45.0;1;1;41.0;1;2;46.0;1;2;2;35.9375
1392;38.1764705882353;49;40.47058823529412;47.0;40.64705882352941;50.0;45.26666666666667;8;48.0;46.0;43.0;50.0;41.35714285714285;0;14;14;0;7;7;0;2;36.0;1;2;30.0;1;3;48.0;1;2;0;0;2;45.0;1;2;47.0;1;1;48.0;1;2;44.0;1;2;2;36.73333333333333
1396;35.47058823529412;49;37.05882352941177;45.0;41.8235294117647;43.0;39.93333333333333;8;45.0;39.0;40.0;30.0;39.92857142857143;0;14;14;0;7;7;0;2;39.0;1;2;33.0;1;3;44.0;1;2;0;0;2;43.0;1;2;42.0;1;1;38.0;1;2;45.0;1;2;2;37.66666666666666
1398;35.79411764705883;40;37.23529411764706;44.0;38.47058823529412;37.0;41.46666666666667;8;35.5;43.0;37.0;42.0;38.71428571428572;0;14;14;0;7;7;0;2;38.0;1;2;30.0;1;3;48.0;1;2;0;0;2;38.0;1;2;40.0;1;1;46.0;1;2;36.0;1;2;2;37.06666666666667
1400;39.64705882352941;49;38.29411764705883;45.0;39.29411764705883;44.0;42.2;8;45.0;42.0;40.0;40.0;39.42857142857143;0;14;14;0;7;7;0;2;43.0;1;2;30.0;1;3;45.0;1;2;0;0;2;46.0;1;2;48.0;1;1;36.0;1;2;37.0;1;2;2;37.0
1407;32.66666666666666;0;38.57142857142857;41.0;25.4;16.0;32.0;1;0.0;0.0;0.0;0.0;41.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;41.0;1;1;0.0;0;2;0.0;0;2;3;40.5
1408;35.8235294117647;0;38.1764705882353;33.0;42.0;48.0;40.06666666666667;7;29.0;44.0;44.0;33.0;39.14285714285715;0;14;14;0;7;7;0;2;38.0;1;2;30.0;1;3;46.0;1;2;0;0;2;41.0;1;2;40.0;1;1;43.0;1;2;41.0;1;2;2;37.73333333333333
1409;38.23529411764706;0;37.35294117647059;47.0;38.88235294117647;33.0;39.8;8;45.0;41.0;46.0;35.0;37.66666666666666;1;12;9;3;6;5;1;2;40.0;1;2;28.0;2;3;43.0;1;2;0;0;2;41.0;1;2;44.0;1;1;38.0;1;2;0.0;0;2;2;38.16666666666666
1410;33.3;0;34.8235294117647;40.0;34.61764705882353;38.0;38.76923076923077;7;44.0;40.0;39.0;37.0;34.25;1;12;9;3;6;5;1;2;33.0;1;2;26.0;3;3;41.0;1;2;0;0;2;36.0;1;2;47.0;1;1;33.0;1;2;0.0;0;2;2;36.55555555555555
1421;38.94117647058823;44;35.52941176470588;45.0;38.1764705882353;38.0;40.6;7;43.0;40.0;41.0;42.0;39.07142857142857;0;14;14;0;7;7;0;2;37.0;1;2;33.0;1;3;41.0;1;2;0;0;2;45.0;1;2;42.0;1;1;45.0;1;2;35.0;1;2;2;36.69230769230769
1424;35.64705882352941;41;32.88235294117647;23.5;34.38235294117647;34.0;41.13333333333333;8;43.0;39.0;37.0;45.0;40.92857142857143;1;14;14;0;7;7;0;2;41.0;1;2;44.0;1;3;43.0;1;2;0;0;2;36.0;1;2;45.0;2;1;44.0;1;2;34.0;1;2;2;36.11538461538461
1432;36.3235294117647;0;39.47058823529412;44.0;39.29411764705883;47.0;41.4;8;45.0;41.0;42.0;45.0;41.07142857142857;0;14;14;0;7;7;0;2;44.0;1;2;38.0;1;3;39.0;1;2;0;0;2;37.0;1;2;43.0;1;1;41.0;1;2;48.0;1;2;2;36.4
1436;36.64705882352941;0;37.05882352941177;40.0;39.41176470588236;36.0;37.33333333333334;8;43.0;35.0;41.0;30.0;35.3;0;10;10;0;5;5;0;2;43.0;1;2;30.0;1;3;36.0;1;2;0;0;2;30.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;2;34.26666666666667
1439;28.62222222222222;0;36.11764705882353;39.0;32.30769230769231;35.0;38.42857142857143;4;39.0;33.0;0.0;0.0;31.5;0;10;7;3;5;4;1;2;35.0;1;2;19.0;1;3;37.0;1;2;0;0;2;34.0;1;2;46.0;1;1;0.0;0;2;0.0;0;2;2;37.5
1444;37.47058823529412;50;39.53846153846154;48.0;39.6;43.0;40.18181818181818;6;42.0;44.0;41.0;0.0;42.5;0;10;10;0;5;5;0;2;43.0;1;2;39.0;1;3;49.0;1;2;0;0;2;38.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;2;37.46666666666667
1446;33.61764705882353;0;36.58823529411764;38.0;33.05882352941177;23.0;36.46666666666667;8;34.0;40.0;41.0;33.0;36.2;1;10;7;3;5;4;1;2;43.0;1;2;29.0;2;3;43.0;1;2;0;0;2;32.0;1;2;39.0;1;1;0.0;0;2;0.0;0;2;2;32.26666666666667
1448;31.38235294117647;0;35.29411764705883;47.0;34.88235294117647;35.0;35.5;4;34.0;35.0;37.0;0.0;36.2;0;10;10;0;5;5;0;2;30.0;1;2;30.0;1;3;35.0;1;2;0;0;2;47.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;2;39.33333333333334
1451;32.33333333333334;0;37.75;47.0;32.2;25.0;37.2;3;0.0;35.0;0.0;0.0;38.6;0;5;5;0;3;3;0;2;0.0;0;2;0.0;0;3;37.0;1;2;0;0;2;39.0;1;2;41.0;1;1;0.0;0;2;0.0;0;2;3;41.5
1455;37.26470588235294;0;38.94117647058823;48.0;38.8235294117647;32.0;41.4;8;43.0;43.0;42.0;42.0;40.66666666666666;0;12;12;0;6;6;0;2;39.0;1;2;35.0;1;3;45.0;1;2;0;0;2;0.0;0;2;39.0;1;1;48.0;1;2;40.0;1;2;2;35.33333333333334
1456;38.23529411764706;0;37.3235294117647;41.0;37.41176470588236;28.5;38.88888888888889;5;31.0;43.0;0.0;0.0;38.0;0;10;10;0;5;5;0;2;37.0;1;2;30.0;1;3;46.0;1;2;0;0;2;45.0;1;2;34.0;1;1;0.0;0;2;0.0;0;2;2;38.53333333333333
1457;36.0;49;39.05882352941177;41.0;35.8235294117647;33.0;38.53333333333333;8;42.0;40.0;38.0;39.0;40.85714285714285;0;14;14;0;7;7;0;2;42.0;1;2;39.0;1;3;42.0;1;2;0;0;2;37.0;1;2;39.0;1;1;48.0;1;2;39.0;1;2;2;35.0
1459;33.6764705882353;36;40.29411764705883;46.0;38.47058823529412;38.0;39.76923076923077;7;42.0;39.0;31.0;46.0;36.35714285714285;1;14;11;3;7;6;1;2;34.0;1;2;28.0;2;3;43.0;1;2;0;0;2;40.0;1;2;39.0;1;1;37.0;1;2;39.0;1;2;2;40.0
1467;35.0;0;36.35294117647059;34.0;35.0;27.5;38.83333333333334;6;42.0;32.0;38.0;0.0;40.0;0;8;8;0;4;4;0;2;39.0;1;2;43.0;1;3;0.0;0;2;0;0;2;37.0;1;2;39.0;1;1;0.0;0;2;0.0;0;2;2;36.0
1468;33.11764705882353;0;38.11764705882353;45.0;35.94117647058823;33.0;39.86666666666667;8;45.0;42.0;41.0;44.0;37.57142857142857;1;14;14;0;7;7;0;2;37.0;1;2;30.0;2;3;44.0;1;2;0;0;2;48.0;1;2;38.0;1;1;35.0;1;2;35.0;1;2;2;34.93333333333333
1469;31.63725490196078;42;34.94117647058823;43.0;35.23333333333333;30.0;38.36363636363637;6;38.0;41.0;38.0;0.0;32.65;2;10;5;5;5;3;2;2;25.5;2;2;22.5;2;3;44.0;1;2;0;0;2;42.0;1;2;36.0;1;1;0.0;0;2;0.0;0;2;2;33.33333333333334
1470;33.85294117647059;35;36.94117647058823;42.0;36.05882352941177;43.0;37.93333333333333;8;45.0;39.0;41.0;30.0;35.45;1;10;7;3;5;4;1;2;35.0;1;2;29.5;2;3;41.0;1;2;0;0;2;38.0;1;2;38.0;1;1;0.0;0;2;0.0;0;2;2;33.13333333333333
1471;34.05882352941177;0;43.0;47.0;38.64705882352941;36.0;40.0;8;39.0;43.0;40.0;45.0;40.21428571428572;0;14;14;0;7;7;0;2;45.0;1;2;32.0;1;3;45.0;1;2;0;0;2;42.0;1;2;43.0;1;1;39.0;1;2;41.0;1;2;2;37.06666666666667
1472;36.11764705882353;0;34.76923076923077;39.0;34.06666666666667;36.0;32.72727272727273;4;29.0;34.0;40.0;0.0;35.28571428571428;0;7;5;2;4;3;1;2;27.0;1;2;0.0;0;3;36.0;1;2;0;0;2;36.0;1;2;49.0;1;1;0.0;0;2;0.0;0;2;2;35.33333333333334
1473;32.47058823529412;0;35.2;38.0;36.25;26.5;41.57142857142857;4;0.0;42.0;39.0;0.0;40.66666666666666;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;38.0;1;2;0;0;2;0.0;0;2;46.0;1;1;0.0;0;2;0.0;0;2;2;40.0
1474;34.1764705882353;0;37.52941176470588;37.0;35.8235294117647;33.5;39.33333333333334;8;41.0;38.0;38.0;39.0;39.33333333333334;1;12;12;0;6;6;0;2;42.0;1;2;36.0;2;3;41.0;1;2;0;0;2;44.0;1;2;48.0;1;1;31.0;1;2;0.0;0;2;2;36.5
1477;35.44117647058823;0;36.8235294117647;49.0;34.52941176470588;32.0;39.0;6;44.0;39.0;41.0;0.0;37.3;0;10;10;0;5;5;0;2;38.0;1;2;30.0;1;3;42.0;1;2;0;0;2;40.0;1;2;43.0;1;1;0.0;0;2;0.0;0;2;2;33.2
1478;43.05882352941177;47;41.29411764705883;44.0;38.41176470588236;31.0;43.4;8;47.0;43.0;41.0;45.0;41.85714285714285;0;14;14;0;7;7;0;2;44.0;1;2;31.0;1;3;44.0;1;2;0;0;2;40.0;1;2;43.0;1;1;47.0;1;2;50.0;1;2;2;37.73333333333333
1481;33.73529411764706;44;38.94117647058823;43.0;40.0;35.0;42.69230769230769;7;47.0;38.0;44.0;43.0;39.04166666666666;1;12;9;3;6;5;1;2;45.0;1;2;25.5;2;3;39.0;1;2;0;0;2;47.0;1;2;42.0;1;1;44.0;1;2;0.0;0;2;2;36.26666666666667
1484;34.1764705882353;49;39.94117647058823;46.0;33.91176470588236;24.0;41.0;7;40.0;42.0;41.0;0.0;37.3;0;10;10;0;5;5;0;2;30.0;1;2;32.0;1;3;47.0;1;2;0;0;2;40.0;1;2;43.0;1;1;0.0;0;2;0.0;0;2;2;37.16666666666666
1485;35.73529411764706;0;41.88235294117647;41.0;38.88235294117647;32.5;41.26666666666667;8;37.0;43.0;40.0;41.0;37.42857142857143;0;14;14;0;7;7;0;2;40.0;1;2;35.0;1;3;43.0;1;2;0;0;2;36.0;1;2;43.0;1;1;36.0;1;2;33.0;1;2;2;37.4
1487;24.53333333333333;0;33.6;48.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;41.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
1493;35.29411764705883;0;35.1764705882353;44.0;33.52941176470588;24.0;36.76923076923077;7;40.0;38.0;41.0;0.0;28.625;0;8;6;2;4;3;1;1;12.0;1;2;30.0;1;3;0.0;0;2;0;0;2;40.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;36.0
1496;36.41176470588236;0;38.8235294117647;45.0;36.70588235294117;33.0;42.38461538461539;7;44.0;42.0;40.0;41.0;40.64285714285715;1;14;14;0;7;7;0;2;44.0;1;2;33.0;2;3;41.0;1;2;0;0;2;46.0;1;2;44.0;1;1;42.0;1;2;40.0;1;2;2;34.96666666666667
1498;36.3235294117647;47;38.70588235294117;50.0;37.23529411764706;33.5;42.53333333333333;8;45.0;43.0;37.0;45.0;39.21428571428572;1;14;11;3;7;6;1;2;37.0;1;2;29.0;2;3;45.0;1;2;0;0;2;43.0;1;2;42.0;1;1;40.0;1;2;45.0;1;2;2;32.23333333333333
1499;35.5;0;40.05882352941177;49.0;35.23529411764706;27.5;39.93333333333333;8;31.5;42.0;39.0;34.0;35.85;1;10;7;3;5;4;1;2;40.0;1;2;20.5;2;3;44.0;1;2;0;0;2;46.0;1;2;37.0;1;1;0.0;0;2;0.0;0;2;2;36.16666666666666
1502;37.70588235294117;43;39.58823529411764;47.0;38.58823529411764;31.0;42.46666666666667;8;44.0;44.0;41.0;41.0;40.57142857142857;0;14;14;0;7;7;0;2;42.0;1;2;30.0;1;3;46.0;1;2;0;0;2;46.0;1;2;46.0;1;1;39.0;1;2;43.0;1;2;2;37.5625
1504;36.47058823529412;47;39.8235294117647;44.0;36.23529411764706;30.0;41.13333333333333;8;45.0;42.0;36.0;45.0;41.0;0;14;14;0;7;7;0;2;34.0;1;2;35.0;1;3;45.0;1;2;0;0;2;45.0;1;2;43.0;1;1;46.0;1;2;43.0;1;2;2;35.16666666666666
1507;37.29411764705883;0;38.05882352941177;46.0;36.0;46.0;40.13333333333333;8;44.0;40.0;38.0;39.0;39.21428571428572;0;14;14;0;7;7;0;2;38.0;1;2;30.0;1;3;46.0;1;2;0;0;2;45.0;1;2;43.0;1;1;46.0;1;2;33.0;1;2;2;36.2
1508;39.70588235294117;50;40.64705882352941;41.0;40.23529411764706;42.0;44.44444444444444;5;45.0;45.0;43.0;0.0;43.375;0;8;8;0;4;4;0;2;45.0;1;2;43.0;1;3;44.0;1;2;0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;2;36.2
1509;39.8235294117647;47;40.41176470588236;47.0;39.23529411764706;27.5;41.26666666666667;8;47.0;42.0;41.0;36.0;42.28571428571428;0;14;14;0;7;7;0;2;36.0;1;2;38.0;1;3;45.0;1;2;0;0;2;46.0;1;2;44.0;1;1;45.0;1;2;45.0;1;2;2;35.31111111111111
1510;34.56666666666667;0;36.64705882352941;45.0;34.34375;30.0;37.8;5;39.0;37.0;34.0;0.0;37.44444444444444;1;9;9;0;4;4;0;2;36.5;2;2;30.0;1;3;45.0;1;2;0;0;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;2;33.45454545454545
1511;35.13333333333333;0;36.05882352941177;41.0;33.70588235294117;36.0;41.90909090909091;6;48.0;40.0;41.0;0.0;37.77777777777778;1;9;9;0;4;4;0;2;38.0;1;2;30.66666666666667;3;3;43.0;1;2;0;0;2;43.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;1;30.0
1512;34.38235294117647;0;39.35294117647059;43.0;34.8125;31.0;41.44444444444444;5;45.0;37.0;42.0;0.0;38.7;1;10;10;0;5;5;0;2;30.5;2;2;36.0;1;3;38.0;1;2;0;0;2;46.0;1;2;50.0;1;1;0.0;0;2;0.0;0;2;2;34.09090909090909
1522;35.29411764705883;50;39.47058823529412;42.0;41.47058823529412;37.0;42.13333333333333;8;47.0;43.0;41.0;41.0;37.7;0;10;10;0;5;5;0;2;42.0;1;2;33.0;1;3;0.0;0;2;0;0;2;36.0;1;2;48.0;1;1;37.0;1;2;0.0;0;2;2;38.6
1523;36.94117647058823;0;39.05882352941177;44.0;34.64705882352941;35.0;39.0;7;43.0;38.0;40.0;31.0;42.25;0;8;8;0;4;4;0;2;39.0;1;2;43.0;1;3;42.0;1;2;0;0;2;0.0;0;2;47.0;1;1;0.0;0;2;0.0;0;2;2;32.46666666666667
1526;33.6764705882353;0;35.1764705882353;43.0;32.42857142857143;25.5;41.46153846153846;7;43.0;38.0;41.0;0.0;36.3;0;10;10;0;5;5;0;2;30.0;1;2;30.0;1;3;45.0;1;2;0;0;2;37.0;1;2;49.0;1;1;0.0;0;2;0.0;0;2;2;33.9
1527;39.41176470588236;50;37.1764705882353;48.0;39.8235294117647;50.0;41.26666666666667;8;31.5;46.0;44.0;38.0;38.42857142857143;0;14;14;0;7;7;0;2;42.0;1;2;30.0;1;3;44.0;1;2;0;0;2;44.0;1;2;48.0;1;1;30.0;1;2;40.0;1;2;2;34.7
1530;35.02941176470588;0;37.76470588235294;49.0;35.94117647058823;28.5;41.0;6;40.0;39.0;41.0;0.0;36.3;1;10;10;0;5;5;0;2;30.0;1;2;31.0;2;3;38.0;1;2;0;0;2;43.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;2;34.16666666666666
1534;36.3235294117647;0;35.29411764705883;43.0;36.58823529411764;34.0;37.08333333333334;4;27.5;43.0;27.0;0.0;37.6;1;10;8;2;5;4;1;2;44.0;1;2;37.0;1;3;23.0;2;2;0;0;2;45.0;1;2;41.0;1;1;0.0;0;2;0.0;0;2;1;29.2
1536;39.4;0;33.73333333333333;0.0;41.5625;49.0;39.76923076923077;7;43.0;36.0;40.0;37.0;37.83333333333334;0;12;12;0;6;6;0;2;41.0;1;2;30.0;1;3;39.0;1;2;0;0;2;0.0;0;2;48.0;1;1;40.0;1;2;38.0;1;2;2;32.73333333333333
1538;33.96666666666667;0;32.46666666666667;47.0;28.6;22.0;42.0;4;0.0;44.0;39.0;0.0;42.66666666666666;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;44.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;1;27.5
1541;28.2;0;31.6;41.0;37.0;0.0;0.0;0;0.0;0.0;0.0;0.0;40.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;40.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
1544;35.38235294117647;0;39.05882352941177;47.0;39.94117647058823;41.0;41.76923076923077;7;45.0;43.0;41.0;36.0;41.35714285714285;0;14;14;0;7;7;0;2;41.0;1;2;36.0;1;3;45.0;1;2;0;0;2;46.0;1;2;49.0;1;1;49.0;1;2;30.0;1;2;2;38.13333333333333
1546;38.52941176470588;0;38.1764705882353;44.0;37.52941176470588;25.5;43.13333333333333;8;45.0;44.0;42.0;45.0;41.0;0;12;12;0;6;6;0;2;45.0;1;2;32.0;1;3;49.0;1;2;0;0;2;45.0;1;2;40.0;1;1;39.0;1;2;0.0;0;2;2;33.53333333333333
1560;30.13333333333333;0;29.88888888888889;0.0;29.93333333333333;35.5;37.0;3;0.0;37.0;39.0;0.0;42.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;42.0;1;1;0.0;0;2;0.0;0;2;0;0.0
1572;34.70588235294117;0;35.0;0.0;38.64705882352941;47.0;39.53333333333333;7;44.0;39.0;42.0;35.0;38.0;1;10;7;3;5;4;1;2;42.0;1;2;28.0;3;3;45.0;1;2;0;0;2;0.0;0;2;46.0;1;1;38.0;1;2;0.0;0;2;2;35.6
1575;32.16666666666666;0;31.90909090909091;43.0;31.11111111111111;24.33333333333333;40.0;1;0.0;0.0;40.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
1576;35.76470588235294;0;37.6;0.0;37.11764705882353;37.0;40.8;8;47.0;41.0;40.0;40.0;36.25;1;8;5;3;4;3;1;2;42.0;1;2;27.33333333333333;3;3;42.0;1;2;0;0;2;0.0;0;2;40.0;1;1;0.0;0;2;0.0;0;2;2;35.33333333333334
1579;35.96666666666667;0;33.46428571428572;42.0;29.7;35.0;39.16666666666666;2;0.0;0.0;0.0;0.0;38.66666666666666;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;40.0;1;2;36.0;1;1;0.0;0;2;0.0;0;2;2;34.0
1580;33.26470588235294;0;34.86666666666667;0.0;34.23076923076923;28.0;38.88888888888889;5;34.0;40.0;39.0;0.0;26.66666666666667;1;3;1;2;2;1;1;1;25.0;2;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;30.0;1;1;0.0;0;2;0.0;0;2;1;29.5
1585;34.0;0;37.92307692307692;44.0;34.61538461538461;40.0;41.22222222222222;5;42.0;41.0;40.0;0.0;40.6;0;10;10;0;5;5;0;2;38.0;1;2;36.0;1;3;43.0;1;2;0;0;2;44.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;2;38.0
1589;32.11764705882353;0;32.3;0.0;37.85714285714285;38.0;40.11111111111111;5;42.0;38.0;40.0;0.0;34.0;0;8;5;3;4;3;1;2;30.0;1;2;26.0;1;3;43.0;1;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;3;42.0
1590;35.03333333333333;0;35.5;38.0;34.7;39.0;42.0;3;44.0;39.0;0.0;0.0;47.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;47.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
1591;37.05882352941177;0;37.96153846153846;0.0;38.46666666666667;47.0;38.11111111111111;5;37.0;38.0;39.0;0.0;30.33333333333333;1;6;3;3;3;2;1;2;43.0;1;2;19.0;2;3;0.0;0;2;0;0;2;0.0;0;2;39.0;1;1;0.0;0;2;0.0;0;2;2;34.0
1595;37.05882352941177;0;40.29411764705883;43.0;36.29411764705883;38.0;40.26923076923077;6;46.0;37.0;39.0;0.0;34.85;1;10;7;3;5;4;1;2;30.0;1;2;21.5;2;3;43.0;1;2;0;0;2;45.0;1;2;48.0;1;1;0.0;0;2;0.0;0;2;2;35.7
